context,target,generated,bleu-2,rouge-l,extrema,ppl,target_strategy,pred_strategy
"User: ohh that's a good idea. thank you! I'll do some relaxing activities that day

Assistant: with that short of a time, maybe you should ask your friends and go over main points together
User: that would be smart too. I can do that for two classes but not the other two because i don't know people in those classes
Assistant: then do it as much as you can, as for the classes that impossible, you can study by yourself . If you pay attention and study hard, i have no doubt you'll ace this exam
User: thank you! i really appreciate the help you have given me

Assistant: ", I'm glad I could be some help, you're welcome! ,0,0.0,77.24609375,-,[Self-disclosure],[Others]
Assistant: ," Hello!
"," Hi there, how are you?",0,0.0,50.5859375,-,[Others],[Question]
"Assistant: Hello!

User: hi

Assistant: ", How are you doing?, How are you doing?,100.0,99.9999995,100.0,-,[Question],[Question]
"Assistant: Hello!

User: hi

Assistant: How are you doing?
User: Well I'm distraught

Assistant: ", Why do you feel that way?, What's going on?,0,0.0,83.203125,-,[Question],[Question]
"User: hi

Assistant: How are you doing?
User: Well I'm distraught

Assistant: Why do you feel that way?
User: Because my girlfriend has left me

Assistant: "," That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have. ", That sounds like a very difficult time to be going through. ,1.9211877238025021,24.999999531250005,92.236328125,-,[Affirmation and Reassurance],[Restatement or Paraphrasing]
"Assistant: How are you doing?
User: Well I'm distraught

Assistant: Why do you feel that way?
User: Because my girlfriend has left me

Assistant: That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have. 
Assistant: ", How long were you together?, How long have you been together?,36.51483716701108,72.72727223140495,95.068359375,-,[Question],[Question]
"Assistant: Why do you feel that way?
User: Because my girlfriend has left me

Assistant: That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have. 
Assistant: How long were you together?
User: four years

Assistant: ", Being together that long must have made that break up difficult. How are you coping with it?, That's a really long time. ,0.6414727994630807,9.090908694214892,85.693359375,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"Assistant: That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have. 
Assistant: How long were you together?
User: four years

Assistant: Being together that long must have made that break up difficult. How are you coping with it?
User: well I'm not really, especially as she'd gone off with someone else. But I'm to blame which makes it worse

Assistant: ", You do seem upset so that shows that you care! Do you mind me asking what happened?, That's rough. But it's good that you can reflect on what went wrong. I know that helps. ,12.126781251816652,18.749999501953145,90.625,-,[Affirmation and Reassurance],[Affirmation and Reassurance]
"User: four years

Assistant: Being together that long must have made that break up difficult. How are you coping with it?
User: well I'm not really, especially as she'd gone off with someone else. But I'm to blame which makes it worse

Assistant: You do seem upset so that shows that you care! Do you mind me asking what happened?
User: I cheated on her on a drunken night. It was a one-off and I regret it terribly. But she found out about it and left me without giving me a chance to explain.

Assistant: ", I see how she would be upset. It must be difficult for you though because she didn't give you another chance. ," That's a rough situation to be in, especially after a long time.",1.3001461460637682,6.666666202222254,90.576171875,-,[Reflection of feelings],[Reflection of feelings]
"Assistant: Being together that long must have made that break up difficult. How are you coping with it?
User: well I'm not really, especially as she'd gone off with someone else. But I'm to blame which makes it worse

Assistant: You do seem upset so that shows that you care! Do you mind me asking what happened?
User: I cheated on her on a drunken night. It was a one-off and I regret it terribly. But she found out about it and left me without giving me a chance to explain.

Assistant: I see how she would be upset. It must be difficult for you though because she didn't give you another chance. 
Assistant: ", Do you have someone to talk to about your feelings?, Were you able to talk to her about it?,33.34869235560669,47.05882303114187,92.724609375,-,[Question],[Question]
"User: I cheated on her on a drunken night. It was a one-off and I regret it terribly. But she found out about it and left me without giving me a chance to explain.

Assistant: I see how she would be upset. It must be difficult for you though because she didn't give you another chance. 
Assistant: Do you have someone to talk to about your feelings?
User: yeah, I'm not saying I deserved it just wish she had
User: But no, not really. No-one who would understand

Assistant: ", I would have wanted a second chance too if I were in your shoes. , Maybe you could look to another person to give you some advice. Maybe you could talk to a friend or a family member.,1.4058038927888337,6.666666168888927,89.6484375,-,[Self-disclosure],[Providing Suggestions]
"Assistant: I see how she would be upset. It must be difficult for you though because she didn't give you another chance. 
Assistant: Do you have someone to talk to about your feelings?
User: yeah, I'm not saying I deserved it just wish she had
User: But no, not really. No-one who would understand

Assistant: I would have wanted a second chance too if I were in your shoes. 
Assistant: ", Is this affecting you really bad?, I am sure you are not a bad person. I think you just needed to see it from a different perspective.,1.543033499620919,8.33333295833335,87.060546875,-,[Question],[Affirmation and Reassurance]
