context,target,generated,bleu-2,rouge-l,extrema,ppl,target_strategy,pred_strategy
"[Turn: 10] Assistant: I would also have a talk with your boss about the situation and let him know how you are feeling
User: I also want her job. Does that seem weird to talk with him about that too?
Assistant: Did you see your director playing the game?
Assistant: I would not bring up about you wanting her job just yet give it a couple of days
User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: ", I can see this is a tough being in a situation like this, That is good to hear. ,1.4276239697197266,11.764705425605555,80.224609375,-,[Reflection of feelings],[Affirmation and Reassurance]
"[Turn: 11] Assistant: Did you see your director playing the game?
Assistant: I would not bring up about you wanting her job just yet give it a couple of days
User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: I can see this is a tough being in a situation like this
User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: ", As long as you did nothing wrong then i am sure you will be just fine , I would talk to your boss about the issue. If she is not answering then you should not worry about her. ,2.1821789023599236,11.42857093877553,90.380859375,-,[Information],[Providing Suggestions]
"[Turn: 12] User: No, her boss did not play the game. He actually pulled out and let others handle it so he didn't seem biased. She overplayed her hand.
Assistant: I can see this is a tough being in a situation like this
User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: ", do not let the situation get the best of you everything will be just fine, I hope you have a good rest of your day,2.8592129498690224,8.33333284722225,89.74609375,-,[Affirmation and Reassurance],[Providing Suggestions]
"[Turn: 13] User: Yeah. I have never been this high in an organization so I just don't know what to do. I am hoping someone outside the organization might have a better view of what I should do.
Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: do not let the situation get the best of you everything will be just fine
User: Thanks.
Assistant: ", your welcome, I am glad i could help,0,0.0,53.466796875,-,[Others],[Others]
"[Turn: 14] Assistant: As long as you did nothing wrong then i am sure you will be just fine 
User: Thanks. Your help is appreciated.
Assistant: do not let the situation get the best of you everything will be just fine
User: Thanks.
Assistant: your welcome
Assistant: ", Have a great day and stay safe, good luck to you,0,0.0,72.55859375,-,[Others],[Others]
[Turn: 1] Assistant: ," How can I help you?
"," Hi, How are you doing today?
",5.773502691896258,18.181817685950424,88.37890625,-,[Question],[Question]
"[Turn: 2] Assistant: How can I help you?

User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: ", I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. , So you are feeling pressure to get a job because of this.,9.938426440601399,27.586206411414988,88.8671875,-,[Restatement or Paraphrasing],[Restatement or Paraphrasing]
"[Turn: 3] Assistant: How can I help you?

User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. 
User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: "," That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.
", It sounds like your boss is being unfaithful to you?,10.039807063740067,24.999999570312507,92.529296875,-,[Affirmation and Reassurance],[Restatement or Paraphrasing]
"[Turn: 4] User: i think i'm about to get fired from my job. i feel tremendous pressure. the uncertainty is kiling me.
Assistant: I'm so sorry to hear that you are about to lose your job.  That sounds very stressful. 
User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.

User: it's awful.  this job is too hard for me.  getting fired would put me in a big financial hole.  my head is spinning.
Assistant: ", Have you thought at all about looking for a new job that might not be so stressful?  ," Have you spoken to your boss about this?  I think you should do it now.  It is not fair that they are not speaking to you directly about it.  It would be good for you to express your feelings to them now.
",6.375767130633381,24.999999542534727,93.1640625,-,[Question],[Providing Suggestions]
"[Turn: 5] User: i'm not certain. i hear rumors.  it would have been nice if my boss spoke to me directly instead of blabbing about this behind my back.
Assistant: That sounds very difficult that things are not openly discussed. It sounds like you want to be proactive which is good though.

User: it's awful.  this job is too hard for me.  getting fired would put me in a big financial hole.  my head is spinning.
Assistant: Have you thought at all about looking for a new job that might not be so stressful?  
User: i am about to start doing that but it's tricky. i'm a radio announcer and if your boss finds our you're looking for another job he can use that as a reason to fire you.  there are ways to get around this but it's complicated. small time radio is a difficult mess.
Assistant: ", Is there anyone you can contact who has been in a similar situation to help you?, Have you thought about asking your boss about the situation? I am sure they would be sympathetic. ,1.9174124721184262,6.0606055610652385,90.185546875,-,[Question],[Providing Suggestions]
